hotel_id,hotel_name,avg_price,review_score
29579705,Boutique Room located next to the Fort + Breakfast,1750,4.5
29581537,Octopus Luxury Studio Apartment,1201,4.5
29597254,Panchavati,764,4
29598136,Goan Studio  Near Vagator Beach,1600,5
29603316,Grand Plaza Suites,2199,3.5
29604052,Swastik - Lakshmi...home away from home,1650,5
2961085,"La Belle Vie Naukuchiatal, Bhimtal, Nainital",12223,5
29616619,Isai Ambalam - Old Creche - 1Magnolia room,1797,5
29628785,"Ama La Vida: 2 BHK, French town, sea-view",4935,5
2963089,Great view of the Desert!,3550,4.5
29636764,"Soumil abode/bungalow,Nagaon",5143,4.5
29650228,Silver Creek Homestay Coorg 2,1057,4.5
29652293,Tropical Dreams - A home in North Goa with a view,1086,4.5
29669578,EAT-SLEEP-WANDER Like a Local in Pink City,1500,5
29671679,"BLISS 06-STUDIO-PRIVATE ENTRY,ENSUITE BATHROOM",1923,4.5
29676670,Stoole Durai Bungalow - Entire House .,9000,4.5
29679024,ROMANS GREEN HOUSE,5500,4
29695498,Stylish pvt studio apt with terrace + office cabin,1499,5
29695564,Pinewood Sunrise - with treehouse and barbeque,10000,5
29700224,Seaways inn,740,5
29702957,'Songs in Stone' at SOMEPLACE HOMESTAY (Manali),3000,5
29714015,Spacious Bedroom 1 Mariner's Homestay,2000,5
29714108,Poor man's crib - Mini Cottage,3500,4.5
29723676,Stuga Cottage 1 - Chikmagalur,5000,4.5
29724295,Stuga Cottage 2 - Chikmagalur,5000,4.5
29730249,Green-Oyster1: Refreshed Single/Twin Bedroom suite,1399,5
29730976,BLISS 05: SANITISED 2BHK SERVICED APT-ANDHERI WEST,3155,4.5
29732076,BLISS 24: SANITISED+READY OCCUPANCY 1BHK ANDHERI,2386,5
29745442,"3 BR Villa _____ Private Cook, Garden, Views",25800,5
29747275,Divine Paradise - Room 4 (AC Deluxe),1694,4.5
29748362,South City Towers. A magnificent view from top.,1399,5
29751370,Standard AC Room,2400,4.5
29751867,Scenic Bedroom 2 Mariner's Homestay Shimla,2000,5
29754178,Young and Cozy 1 BHK Penthouse near Candolim Beach,3800,5
29756724,"Double Bedroom: LivingStone, Karjat",4500,5
29770387,Furnished Private room in Baner near Cummins,999,4.5
29770832,Shree Cottage Deluxe Room,1990,4.5
29772528,Sukoon (Gagan Dhun),2011,5
29787314,Dawankar's Bungalow-Place for Quiet Getaway,3000,4.5
29789645,Home away from Home,740,5
29792198,desert wing room,2000,4
29793542,Chaithanya Nilaya,1250,5
29805922,Panacea Cool Bedroom & homestay,899,4.5
29806731,New & Fully Furnished 2BHK available @Madipakkam F,1999,4.5
29809052,Peaceful Living,800,4.5
29809125,"KiTHos Farm, homestay",1300,5
29837992,*The Golden Door* Picturesque Rooftop *Sanitized*,1199,5
29841921,"Beautiful 2bhk Apartment, Sweet Memories Homestay",4000,4
29845261,"Swastik- Prakash ""Home Away From Home""",1800,5
29848568,"FUMIGATED ROOM,Home Cooked Food,FireStickTV1",1799,4.5
29860186,Manohar's Home (Ac double bedroom),2000,5
29861354,"Valsala Estate Home, Villa with Forest view, Coorg",7200,4.5
29861653,LUXURY SUNRISE ROOM IN CLOUDWALKS KODAIKANAL,4500,5
29867020,"Shalimar Gallant, Mahanagar.",4000,4.5
29876549,Beautiful new build house pondicherry 2nd floor,1322,4.5
29884595,Touristen Holiday Home A3 (Unit of HIM Traders),9000,5
29888261,Sourav's Home Stay,1200,5
29891607,THE ATRIUM PARK HOMESTAY : 1 TRIPLE ROOM WITH VIEW,1055,5
29898273,THE ATRIUM PARK HOMESTAY : 2 TRIPLE ROOM WITH VIEW,1055,3.5
29898709,"Uhuru: Stylish 1BHK, French town, Near Beach Road",3453,5
29899619,THE ATRIUM PARK HOMESTAY : 3 DOUBLE ROOM,750,4.5
29899959,THE ATRIUM PARK HOMESTAY : 4 SINGLE ROOM SHARE LOO,708,5
29900399,Female Dorm @Greater Kailash- 6 Bed Non AC,441,3.5
29910069,B B Estate Homestay Bungalow A--Coffee Estate Stay,2500,5
29916749,Namastey Mumbai (Namskara-Mixed gender Dormitory),799,5
29917250,Namastey Mumbai (Pranam - Female Dormitory ),899,5
29919032,Beaufort House,3500,5
29920225,AC Sea Front Cottage on the Beach,5000,5
29921855,AC Budget Cottage on the Beach (Partial Sea View),3500,5
29922576,HAVE-Lovely Villa 2BHK LONAVALA below Mountains,6642,4.5
29922834,Luxurious AC Bedroom at EXTREMELY Low Budget,731,5
29929750,"Beautiful place near Stadium, D-mart in Baner",999,4
29929852,Aloha at Ganges-Rishikesh (Open Now),3179,4
29931058,"Meraki Holiday Home, Luxury Cottage",13999,4.5
29933877,The Loft,6300,5
29934028,Mud House | Cottage + Sauna,2240,4.5
29937126,Cozy Nook Studio Apartment/Bed n breakfast.,1548,4.5
29941965,Gajkaran Haveli Economy Room,1200,4.5
29943647,MehaKira Holiday Inn-Munnar,1500,4
29948830,"Shillong- sunny, spacious room- heart of town.",2200,4.5
29952545,Oasis House Ground Floor *Sanitized*,2499,4.5
29953858,“A Home away from Home”,1650,5
29954936,Friends Flat,1900,4.5
29957977,Orchid Suite a 2BHK Serviced Himalayan Getaway,2399,5
29958588,High Street Living - 1 BHK @ Hiranandani Thane,2510,4.5
29959785,Comfy and airy 1bhk apartment 3km from Panjim city,1380,5
29974194,Golden Orchid-The Lodge (Dlx Dbl Rm-2),1181,3.5
29996181,Marigold Suite a 1BHK Serviced Himalayan Getaway,1599,4.5
29996953,[WELL SANITIZED] Brilliantly Restored Cottage,3099,5
29997782,Tulip Suite a 1BHK Serviced Himalayan Getaway,1599,5
29999030,Spacious single room with terrace,800,5
30002031,Tamarind Cottage - A Perfect Retreat,6400,5
30005055,Touristen Holiday Home A4 (A unit of HIM Traders),5000,5
30006494,Welcome to the Land of COFFEE,2500,4.5
30011198,ZEN GARDEN,1000,4.5
3001939,Private rooms in City centre,999,4
30028524,"49"" TV, upscale private room with modern bathroom",1530,4.5
30030847,River View Apartment (2BHK) Near Cochin Airport,2100,5
30031881,Cozy Cottage very close to South Anjuna Beach,1650,5
30034166,Heritage Hamari Haveli,9500,5
30036509,1BHK Apartment With Kitchen Facilities,1800,5
30047947,a quiet place to stay away from tourist crowd,999,5
30048664,A Cool Calm Place Within The Heart Of The City,1099,4.5
30053307,Lush lodge w/ balcony perfect for couples & work,3271,5
30053855,Bhagvati Chhaya - 3 BHK Villa,6000,3.5
30053999,"Private Double bedroom with toilet,free breakfast",1500,5
30055447,Midhill Cottage: The Annexe w/ Living & Kitchen,2350,5
30055607,Classic POD - Airbnb,1024,4.5
30056176,Cozy place in Prime Location of the IT hub.,1750,5
30057861,Mokas Homestay,800,5
3006872,Deluxe rooms in city centre,1500,4.5
30070508,Agarwal bhavan 1,1100,4
3007334,Himalaya Retreat,3500,5
30084641,_3BR Apt in City Centre_Quiet Neighborhood_Room 1_,999,5
30091985,_CHEAP & BEST #LIFT #10m Metro #2 MIN MARKET #SAFE,1801,4.5
30094917,Garden view AC room (+ breakfast) in heart of city,899,5
30095390,kishore's safe and neat place.,870,5
30097727,"Safe, homely private room in a 3BHK",735,5
30103794,"Private Room in Bandra, The Queen of the Suburbs",1800,5
30112842,Palu house bed room 1,1299,5
30114445,Room on the roof,813,5
30117542,SHANTIDHAM OCEAN VIEW COTTAGES,940,5
30120549,Furnished room 1 in private luxury Manali cottage,2500,5
30120910,Furnished room 3 in private luxury Manali cottage,1500,4.5
30124067,"Elroy Homestay feel like ""A Home Away from Home""",1490,5
30134527,The Guest Nest,1350,5
30138918,Comfortable Private Room - Homestay,1200,5
30139183,A la Maison - Cozy & Comfy - Entire 1st floor,5723,5
30140432,B B Estate Homestay Bungalow B--Coffee Estate Stay,2250,4.5
30143381,Srikrishna inn,719,3.5
30144686,"""THE SUMMIT"" - Feel at Home",1500,5
30158515,Deluxe Service Apartments,1550,4.5
30161762,B B Estate Camp/Dormitory--An Outdoor Experience,2709,5
30163073,4 Mall Road - Suite Room (Opp The Doon School),4286,5
30165524,"Shiva homestay, Serene, Home cooked food available",880,4.5
30168139,"Chennai, centrally located one bedroom flat",2400,5
30170342,Sharma Kunj  - 2 BHK Apartment,899,4.5
30170411,Leela - play of the divine absolute,1800,5
30186744,"THE HAVELI , A HOME STAY  (C SCHEME) (1 ROOM)",900,4.5
30188260,Le White Town Apartment,2499,4.5
30190166,Divine Doors(vattakanal) (couple room),4200,4.5
30190418,Divine Doors (vattakanal) (couple room),4200,3.5
30190496,Abhinandan,850,5
30201739,Comfortable Private Room -  Work Travellers,1100,5
30204199,small cosy tent@Jungle Resort Agonda,720,4.5
30212906,"Cozy, relaxing room in City's heart",1400,4.5
30216434,"2BHK/AC house and balcony, in city center",1900,5
30217033,"Harbinger Lounge, Flat 902 A",1200,5
30217589,OFF THE GRID 2 :- 2BHK + Rooftop + Pool Access,4086,5
30222116,El Marinero - bright and airy room with AC,1670,5
30225400,Bonica Casa Mukteshwar,5100,5
30228502,Sam's Place Apt#204 Historic Village Stay,1403,4.5
30229105,1BHK with private garden in Lonavala / Malavli,4000,4.5
30255115,Tapasi's,737,5
30255759,Aasma: city centre- Single family home,1000,5
30256783,Heavot Caves | Fairy tale Experience | Serene,2490,4.5
30256791,Comfort Home  (cozy stay for 1 guest),1200,5
30259112,Private Room-Best Price#Andheri East Station#,1500,4.5
30260958,Divine doors (vattakanal) (family room),2500,3
30263435,Harmony,1200,5
30274425,Spacious  studio apartment in South Calcutta,740,5
30276936,_BudgetFriendly 2BHK_@15minsDrive to Airport,1846,4.5
30277105,Super Deluxe Room At Assi Ghat,5500,4.5
30278570,"""THE BLACKBUCK MORJIM POOL FACING 1"" ROOM -5",821,4.5
30298269,Nilgiri Hill kookal cottage 3,4000,3.5
30300931,South Park - 2BHK near Metro Station (Jayanagar),1400,4.5
30301421,South Park - 1BHK near Jayanagar metro station,1355,4.5
30302137,"#Sanitized,Stylish AC bedroom and kitchen@Kharadi",1916,5
30302526,"“Annie’s house”
Private room Near sahastradhara rd",1500,4.5
30302838,Sanitized double Separate Bedroom with AC+wifi+BF,1500,5
30304006,Luxury Swiss Tent Cottage,2800,5
30304012,Sweet Home Alabandra ~ High Speed Internet,3499,4.5
30308110,Shatasringa Homestay 1,850,5
30309630,Cosy Homestay in the Heart of the City,1350,5
30335876,"4 BR Hill Home - Cook, BBQ, Deck, Views _____",32600,4.5
30353530,"Simple, Clean Room - Quiet, Green South Delhi area",1000,4
30355162,Devgeet- A Garden facing Penthouse,1200,4.5
30358485,LittleHome,1100,5
30367521,Double Bedroom @ A la Maison - Cozy & Comfy,2000,4.5
30367727,Triple Room @ A la Maison - Cozy & Comfy,2300,5
30368566,Private Room in Delhi near Kailash Colony Metro,775,4.5
30371491,"Comfortable 1 AC Private Room@New Alipore, Kolkata",899,4.5
30382271,Panchavati -2,750,4.5
30382624,Nomadia Hostel -10 Bed Mixed Dorm,996,4.5
30384616,"WFH, Fast Internet, Sanitized 3 room with Kitchen",2885,4.5
30386268,RG Apartment,2500,4.5
30387459,Villa 30 By RedStone Villas,18457,4.5
30390787,Home away from home,754,5
30392334,Entire 4 Bedroom Villa | Kasauli Courtyard,24000,4.5
30392844,GreenArts-Soulfood in the heart of the desert,1140,5
30394099,GreenArts-Silence is golden,710,5
30409555,Homestay for Backpackers,1500,5
30409692,Manali top inn top view point of Manali,1039,5
30409801,_Bohemian Blue_Chic&Modern Room w/Bathtub &balcony,1926,5
30411761,Vedant,3009,4
30417634,Rumi's Nest 2,1200,4.5
30427191,Le Reve Holiday home (Built for the View),5000,5
30429304,OLIVE Awesome Studio with Kitchen @ Salt Lake City,2383,5
30452905,"Flat no 1, Gulmohar Residency , 59 Lulla nagar",1352,3.5
30455229,The only place 1,786,4
30456645,The Only Place3,786,5
30457659,The Only Place5,786,5
30458117,The Only Place7,786,4
30463709,Shanti Niwas <==>A Doorway to Heritage Abode,740,4.5
30464422,Vivid Room #1 by MOD - AC/WIFI/Female Only Home,799,4.5
30465378,DALMI NIWAS  Room Yellow,850,5
30485625,Cherry Blossoms Coorg Stay,2600,4.5
30489101,Ethen's home room 2,900,5
30489341,Ethen's Home room 3,900,5
30490039,4bhk Non AC (10 Adults),12000,4.5
30495254,JK WADI AC hut,2100,5
30495605,JK wadi Delux 101,2857,4.5
30510557,Deluxe Service Apartments,1550,5
30511296,Pugmarks Wooden Cottage close to forest in Wayanad,2900,4.5
30512846,Authentic Immersive Experience | Apple Farm.,1350,5
30519236,Hamari Haveli Deluxe Front Room,3918,5
30522854,valley view,5500,5
30523945,City at your door step_A Chic 4 Bedroom Urban Gem_,6490,5
30529893,Mimosa G1 Udaipur,2000,5
30537572,"Harbinger Lounge, Flat No 501, Divine Stay",1000,5
30540570,Gita's Amazing Home,740,5
30546641,"Kweto a homestay 1 BHK for couples,ladies,singles.",1450,5
30547260,Tulsi villa with Lake view,3000,4.5
30551920,Silver brook Hostel 4 persons,2800,4.5
30553909,Manikyadhara homestay cottage 2,4999,5
30554418,Manikyadhara homestay cottage 3,4999,4.5
30593591,Himalayan LakeView Cottage,5000,5
30596657,A Peaceful place in AKSHI,2700,4.5
30596846,Doma Yuven Temple Homestay,2999,4.5
30597098,Quiet peaceful home in Gomtinagar,3990,5
30598971,Habitat,2500,4.5
30606596,"Near Varanasi Cantt Railway Station, Ghats n Malls",2500,5
30622310,Lavish Sea View Apartment!!,8500,5
30626317,Dev's Sweet Home| 4 Kms From Airport | AC Bedroom,1250,5
30649711,Nityas nest,1700,5
30677617,Oasis House Floor-1 sanitized-Read Description,2350,5
30678954,OFS  HOME AND FARM STAY - GROUP OF 8 TO 30 GUESTS,3950,4.5
30680015,Freedom cafe - campsite on the beach,1000,4.5
30680021,1 Bedroom Furnished Apartment Closest to the Beach,1456,4.5
30682585,"Wooden Stays - The Stone Cottage, Nanital, Bhowali",5183,4.5
30695512,Olive-Chic Private Room with Private Balcony,1611,4.5
30698102,"BEAUTIFUL NEW PENTHOUSE, SPACIOUS ROOMS, PVT POOL!",1299,5
30702046,Exuberance !!! Village experience (Sultan Bathery),6000,5
30718725,At Janhavi's Homestay&Home Cooked Food(Room 1/3),1600,5
30720000,2 Bedroom | Valley View Home | Kasauli,4980,4.5
30723543,Lovely Bedroom near Auroville ('BROWN 2 EARTH'),1194,5
30724547,Suite- Cozy and Comfortable for friends & family,2789,5
30725302,Single room on the terrace,713,5
30727829,"Leisure, Lakeside Home with Views of Lake Umiam -1",2001,4.5
30729934,HIMALAYAN HOMESTAY,749,4.5
30733161,KaVins Stay - Entire Villa,1100,4.5
30734100,Mint- Quirky&Cozy Room with Private Balcony,1613,5
30755705,Yoga Villa - private room,735,4.5
30759023,Happy White House @ Center of Pondy,3100,4.5
30761769,Sweet accommodation for 2 by Lonavala lake,4736,4.5
30763547,Iftekhar Villa,1100,5
30775867,"Côte d'Azur: Studio apartment for 2, French Town.",2265,5
30776589,Vintage-A Chic  Room with private Balcony,1711,4.5
30777985,MM's Happy Place,1199,5
30778150,Armadale Homes Darjeeling,999,4.5
30778687,Octopus Luxury Studio Apartment 2,935,4.5
30779630,Magizh home stay (First floor),1590,5
30781105,Nest Villa With Private Pool,6714,4.5
30781869,Nilgiri Hill kookal cottage 1,4000,4
30783305,Viola Villa - DISINFECTED BEFORE EVERY STAY,16107,3.5
30788906,Trinity Heritage Homestay,2200,5
30790493,Entire Apartment_ 1km away from Fatehsagar Lake__,2800,5
30802213,Coco's Homestay AC Room Shiva,2400,4.5
30804655,Primavera Villa - DISINFECTED BEFORE EVERY STAY,15557,4
30806620,"Leisure, Lakeside Home with Views of Lake Umiam -2",2001,4.5
30809709,JK WADI Delux 102,2800,5
30827131,air conditioned premium room in a serene setting,1999,5
30834033,Cozy&near wildlife sanctuary 2 bed,1981,5
30837536,Santorini By RedStone Villas,17286,4.5
30837793,Home Stay For Women & Senior Citizens,1163,5
30840030,Villa Nirvana- Stocked Kitchen|Private Garden|WiFi,3999,5
3084318,"Tweet Tweet Homestay (Deluxe Room , balcony view)",1800,5
30851689,Avantara Amazing Lake View Woodhouses/Cabins,3999,5
30859123,"The Wee Hoose, Apartment 2",5000,5
30867805,"CasaMo, Silver Oak",5000,4.5
3086868,Rupi's Retreat in Doon,2750,5
30874296,Duplex Suite with Terrace & Mountain view,1183,5
30880983,"Feel Fresh Eat Healthy @Homestay, Lake Pichola Rd",899,5
30892464,Coffee polo villa Wild life sanctuary Tholpetty,1923,5
30893930,Gulmohar Cottage 101,1857,5
30894332,Garden Room,1036,5
30895371,Himalayan Woodpecker - A Truly Himalayan Stay,1000,5
30895641,Bright house !! near lilavati ! short term only !,2177,4.5
30897442,Usha Ramdhanu Brand new apartment.,2200,5
30899330,Love Music & Nature,1957,4.5
30904146,"Sea View Amazing Room, Balcony, AC & Breakfast Set",1300,4
30908222,tejaswee Cottage with big swimming pool,2500,4
30917374,Ranger's Farmhouse - An exclusive estate stay,2485,4.5
30919395,Valley View Villa at Panchgani -,7000,4.5
30920226,Hatch-IT,777,4.5
30928467,Lake View Abode,3350,5
30928868,Valley View Artist Retreat,2999,4.5
30941280,Gulmohar cottage 102 - Mountain view apartment,2771,5
30941402,Gulmohar Cottage 103 - Mountain view apartment,3057,5
30943696,Standard AC room in the heart of Indiranagar,1500,5
30947781,Destiny Inn: A Homely Place,4000,5
30950238,Studio Rooms with Wifi  @ Bannerghatta road,1000,5
30952957,Oaks Villa 01,5671,2.5
30953489,Oaks Villa 03,5671,3.5
30963663,"Taktsang: Elegant 1BHK, French Town, Near Beach Rd",3737,5
30967641,Hrishikesh laskar's beautiful home and travel help,900,5
30967791,"Casa Inca: studio close to the beach, French town",2006,5
30969649,krishnamacharya yoga Stay,740,4.5
30969692,3 beedroom| wooden Apple farm stay |,4567,4.5
30978560,Luxury Studio Apt at Aloha on the Ganges,4000,4.5
31026959,Private room in the heart of Indiranagar,1450,4.5
31026967,Shalimar Royal - With a Large Private Pool,15516,4.5
31035055,180°  Panoramic Bay Of Bengal  Beach view Apt.,5000,5
31036226,"1 Duplex for 4 persons at PVR, Kasauli -105",5000,4.5
31045636,Cottage with open shower,1100,4
31045834,Treehouse cottage with Lake View,2600,4
31045953,Treehouse room 1 · Treehouse cottage with Lake view,2600,4.5
31047103,Kaaya Mud Earth Cottage One,1250,4.5
31047515,Ivy Orchids Villa (3 BHK Private Villa) Lonavala,4914,4
31048581,Kaaya Mud Earth Cottage Three,1070,5
31048917,Tulsi villa room 2 · Tulsi villa room 2 · Cottage with Lake View,1300,5
31061065,Fernhill Annex,4500,5
31061688,Modern building with numerous amenities near by.,1800,5
31085840,Redstone Organic Farm Stay,2800,4.5
31090805,A peaceful home with a beautiful view,4500,4.5
31091596,Kapil's Beach Resort- 1,2643,5
31092186,Omatra RS Puram  Coimbatore - Tamilnadu,1999,4
31092880,"Nutshell, Serenity Beach - Room 1 (AC)",1771,4.5
31095215,Kapil’s Beach Resort - 3,2643,5
31097354,Vivid Room #3 by MOD - AC/WIFI/Female Only Home,799,5
31100202,Colva Beach 1BHK Apartment with Seaview.,1601,5
31107566,"TBK VILLA10,5 mins vagator beach,Pvt pool &jacuzzi",10286,5
31109106,Upper Deck - Satyashram (Regd. with HP Tourism),2000,4.5
31109854,"Neem Karoli Baba, Kainchi Dham - Sampurnanand stay",1800,4.5
31114972,Two Bedroom Attic | Blissful Home| Elysium Castle,2222,4.5
31118606,Lower Deck - Satyashram (Regd. with HP Tourism),2000,4.5
31126021,Kapil’s Beach Resort - 7,2643,5
31126083,Kapil’s Beach Resort - 8,2643,5
31133048,HEART & SOUL 1 BHK APARTMENT RIVIERA SAPPHIRE,1499,4.5
31135133,Bougan Villa,13000,4
31135867,Mer Homestays -1. in the midst of fruit orchards,2500,5
31152614,Panchavati -1,798,4.5
31157801,Langdale Lodge - 10 mins walk to Nainital Lake,2099,5
31158106,Peaceful 2bhk Apartment,4000,5
31165793,Villa In Khandala With A Private Pool.,19775,4.5
31184875,Vandy’s luxurious nest( minimum 1month stay),1290,5
31194232,Room with a view - Ketti Valley,6643,5
31195873,2 Bedroom Apartment Royal Suites,3000,4.5
31196763,1 Bedroom Apartment,1300,5
31196935,1 Bedroom Apartment,1350,5
31197009,1 Bedroom Apartment,1300,4.5
31197074,Studio Room,1300,4.5
31201368,Honza Residency Homestay with A/C & Non-A/C rooms.,750,4.5
31202070,adams wood house - homestay ayurveda yoga,999,5
31202633,"Luxury Home-1 @ Malibu Town
With a balcony",1200,5
31211350,The Kothi: Sangla Suite,1394,4.5
31215571,EastSons House (For Artists & Spiritual Groups),2400,4
31228569,Luxurious 2 bedroom | Heaven in the Hills,6071,5
31232600,"Casa Macy, Near Auroville Beach",1771,5
31236467,Iftekhar AC Master Bedroom - First Floor,1399,5
31242216,"Victoria homestay Fortkochi, room: 3",740,4.5
31245259,Prafulla homestay,1200,4.5
31246517,ALPINIA 3 Rooms - DISINFECTED BEFORE EVERY STAY,13900,4.5
31269641,1. TRENDING: PERFECT COUPLE'S GETAWAY.MAX PRIVACY!,1900,4.5
31271297,Large En-suite Room in Vintage property (Kilpauk),1500,5
31273721,My annex home,899,4.5
31278022,V.K.S FURNISHED APARTMENT 5,3000,5
31281158,3 Bedroom Apt | Pine Forest |Toy train | Kasauli,3824,4
31282581,Rosewood Stay - Lake side Hut ( group of 6-9 only),799,5
31293902,4 Bed AC Dorm with Breakfast ( Women Only),676,4.5
31294832,The Retreat,740,5
3129769,Old Traditional House in Fort!,6500,4.5
31300686,Casa de laura,1400,5
31301545,"Keemalekad Estate Bungalow, Coorg (private room 1)",999,5
31305889,Miramar Beachside Apt.  202,1095,4.5
31321555,Large bedroom in (Ivy House) independant bungalow,1650,5
31322643,Boutique room in the centre of the city,1500,5
31324356,Private bedroom. Hidden Gem in the heart of Pune.,1395,5
31329614,AQUAONEWORLD  a nature retreat at Neerwaterfall,1100,4.5
31330052,Nandini Paying Guest House ( The family feeling),800,5
31331840,Preeti’s Pad 2,1799,5
31343704,Callista inn ( For corporate short & long stay),1173,4
31345364,House No 401,3000,4.5
31347179,2BHK affordable house with A/C  at Elliot Beach.,2200,4.5
31356085,Hoilday home for friends and family,4546,4.5
31362534,Midhill Cottage: Wildrose Suite,2250,4.5
31364458,Sea Side Villa - Nearby White Town - Pondicherry,746,4.5
31365872,Isai Ambalam - Old Creche - 2Hibiscus room,1797,5
31375023,Kambalakaad Holiday Home - Large Group Villa Stay,1000,4.5
31375364,South facing Central Kolkata home - best comfort,2050,4.5
31376430,Beach view Pvt Studio flat with AC at Elliott's.,1600,5
31392708,"Large AC Family room in Mogappair, near Anna Nagar",1200,4
31393910,Ac Family bed room in Mogappair near Anna Nagar,990,4.5
31395591,Apartment bathed in Sunshine - TLBW Group,999,4.5
31410359,Full service apartment. A home away from home,1900,5
31426633,Lime Tree-Studio Aprt /Fortis Hospital,850,4
31430014,_3BR Apt in City Centre_Quiet Neighborhood_Room 2_,999,5
31431705,"Tavaru, 2BR in3BR Cottages.Ankola,Gokarna",4000,4.5
31451696,West Valley Villa 2 BHK Bhilar,5643,4.5
31453213,One Bedroom | Cozy Home stay | Elysium Castle,1122,4.5
31454652,Mango Nest Nature Resort Delux Room 104,1590,5
31455290,Private Bedroom with access to kitchen,798,5
31462618,New & Fully Furnished 3Bhk/2Bhk @Madipakkam D,2285,4.5
31468700,Mandala Village - Homestay 2,799,4.5
31479940,LUXURIOUS SINGLE ROOM(III),2475,4.5
31484208,large portion in central jaipur,1350,5
31500277,Violet hill-DISINFECTED BEFORE EVERY STAY,25999,5
31506220,Mandala Village - Homestay 3,799,4.5
31521978,T-Nest,1600,5
31523312,Acacia Villa Three-DISINFECTED BEFORE EVERY STAY,21774,4.5
31523520,Devas Blue Moon Room,740,5
31523604,Quill Hill Villa,3500,5
31526069,Acacia Villa Four-DISINFECTED BEFORE EVERY STAY,25101,4.5
31542568,Attic 2 Bed Room 4Beds |Open Terrace | Serene View,1967,5
31543614,Picturesque Room+ Grand Common Area + Private Bath,1556,5
31548336,The Royal Mansion KASAULI | 3 BHK by HomestayDaDDy,10000,5
31548574,THE HIMALAYAN ESSENCE CAFE AND HOMESTAY,945,3.5
31553235,Ballygunge|WiFi|Basic Room|Shared Bathroom,1299,4.5
31556144,Mandala Village - Homestay 4,799,4.5
31571912,3. TRENDING: PERFECT COUPLE'S GETAWAY.MAX PRIVICY!,943,5
31573003,Modern En-Suite Room|WiFi|Good Location,1799,4.5
31573676,My Holiday Home,999,5
31574927,2 bedroom In a Villa | Kitchen | Balcony,5643,5
31575839,One Bedroom | Balcony | Living area | Kitchen,2200,5
31576405,"Dragonfly Cottage, Thal, Alibaug",24000,5
31578319,Private Room amidst Greenery in Sholinganallur,1200,4.5
31584785,Attica Living Spaces - Studio,2000,4.5
31601120,"Gorgeous, Plush, Multi level Villa with views",4074,5
31603637,Rachana Farm varsoli beach road alibag,5486,5
31605178,Compact AC bed room in Mogappair near Anna Nagar,850,4.5
31608463,BLISS 08: WELL SANITISED 1BHK-4PX-ANDHERI HIGHWAY,2557,5
31608667,Beautiful Pent house private Terrace _ Garden _,2699,5
31613179,View of the Dhauladhars- 20 mins from airport,1200,4.5
31613733,Luxury Home-2 @ Malibu Town,1200,4.5
31614175,Warm Cocoon :),1111,5
31624527,Heart of South Kolkata,846,5
31627978,"Kandu valley home stay, Puspagiri Hills.",1671,5
31628095,Mandala Village - Plug and Play (10 - 12 Guests),7999,4.5
31635011,Clean Bright Modern AC Flat - Prestige Tranquility,1500,5
31639382,RISHABS DEN WITH FREE WIFI AND AC,1200,4.5
31656573,Modern En-Suite Room & Bathroom|Good Location,1999,4.5
31659615,Alpinia1BR Balcony - DISINFECTED BEFORE EVERY STAY,4057,5
31661201,The Dance Studio  _Sanitized_,1700,5
31662461,Lal Garh Boutique Home - Deluxe Room,2950,5
31682670,Frangipani 5BHK SANITIZED BEFORE STAY,38286,4.5
31685887,Nomads House:Bunkstay Hotel and Cafe,1000,3
31686480,Sam's Place Apt#001 Historic Village Stay,1174,4.5
31689975,Quiet and peaceful Vacation home in Kannur..!A/C,1076,5
31696659,Jiva Home JE,937,4.5
31696818,Jiva  Home JP,913,4.5
31697748,Roilang Homestay,2000,5
31697800,Happy Home,2250,4.5
31699343,"Ganga Hamilton, service apartment in Viman Nagar",999,4.5
31706642,AJANTHA HOMESTAY COORG,6429,5
31708762,Apartment - 6 @ La Quinta Arpora (STU),1899,5
31723707,Orion 5 BDR Pool Villa For Celebrations & Offsite,37786,3.5
31723750,"Inverlochy, 3 BDR villa with panoramic views.",13714,4
31724885,Pawnaroma - DISINFECTED BEFORE EVERY STAY,13143,4
31771845,Jiva Home JP,1180,4.5
31771930,Jiva Home JP,1160,5
31774145,Furnished 1 BHk@ Pali -Bandra west. Mumbai.,2771,4.5
31777830,Kurinji Estate-1930s Thanjavur Style Heritage Home,4905,5
31784073,Marvel apartments,2000,4.5
31812797,GILMORE STAY'S ( Clean & Sanitized),1350,5
31813717,Premium Society - Golf Course Road - Metro Station,999,5
31814964,One bed room suite and overlooking terrace garden.,1700,5
31816023,The Kasauli Heights 1 Bedroom Apt By HomestayDaDDy,5428,4.5
31841693,Guest House on Shakespeare Sarani & Camac street,2199,4.5
31844581,The Whey Side. Farm stay with a view,6490,4.5
31844700,Reflections Backpackers Inn,740,4.5
31845742,1 BHK Service apartment - Lane 6 - KP,1795,4
31847246,The Van Gogh House in Delhi,999,5
31851346,_ PEACEFUL Room _ NICE BALCONY + Chill rooftop (A),738,5
31874392,"Home surrounded by greenery, a view to behold",1450,5
31882436,Iftekhar Cottage,899,5
31889214,Lakeside Standard Rooms #OH03,2300,4
31892380,Priya Homestay,850,5
31894147,Park View Studio Homestaycations,1125,5
31895491,ABC Midtown Home,1200,5
31895779,Whispering Woods Studio Apartment 2,2500,5
